address_id,country,region,city,street,building_number,zip,parent_id
2968,Germany,North Rhine-Westphalia,Düsseldorf,Ratinger Straße,5, 40093,275
2969,Germany,North Rhine-Westphalia,Cologne,Aachener Straße,8, 50033,258
2970,Poland,Małopolskie,Tarnów,Słowackiego St,24, 33035,164
2971,Romania,Cluj,Turda,Strada Gării,12, 41074,345
2972,Romania,Timiș,Lugoj,Strada Timișoarei,18, 31015,362
2973,Ukraine,Odesa region,Odesa,Leontovycha St,22, 65095,85
2974,Ukraine,Lviv region,Lviv,Shevchenka St,19, 79015,41
2975,Germany,North Rhine-Westphalia,Düsseldorf,Ackerstraße,36, 40077,273
2976,Germany,Berlin,Berlin,Karl-Marx-Allee,47, 10037,292
2977,Romania,Timiș,Lugoj,Strada Ștrandului,17, 31055,366
2978,Ukraine,Lviv region,Stryi,Bohdana Khmelnytskoho St,15, 83094,73
2979,Germany,North Rhine-Westphalia,Cologne,Hohe Straße,13, 50004,255
2980,Poland,Małopolskie,Kraków,Szewska St,10, 30034,152
2981,Romania,Cluj,Turda,Strada Avram Iancu,8, 41033,341
2982,Ukraine,Odesa region,Chornomorsk,Stepova St,11, 69054,105
2983,Germany,North Rhine-Westphalia,Bonn,Wilhelmstraße,35, 53086,285
2984,Hungary,Central Hungary,Budapest,Bajcsy-Zsilinszky út,23, 10095,383
2985,Ukraine,Odesa region,Odesa,Prymorska St,37, 65067,82
2986,Ukraine,Odesa region,Odesa,Fontanska Rd,31, 65076,83
2987,Poland,Mazowieckie,Warsaw,Hoża St,26, 010116,124
2988,Ukraine,Kyiv region,Irpin,Sadova St,34, 08076,35
2989,Romania,Bucharest-Ilfov,Otopeni,Strada Mihai Eminescu,22, 07055,320
2990,Poland,Dolnośląskie,Jelenia Góra,Sudecka St,25, 58036,209
2991,Poland,Małopolskie,Tarnów,Szujskiego St,5, 33053,166
2992,Poland,Dolnośląskie,Wrocław,Świdnicka St,37, 50007,184
2993,Ukraine,Odesa region,Chornomorsk,Industrialna St,33, 69066,106
2994,Germany,Berlin,Berlin,Kurfürstendamm,32, 10026,291
2995,Hungary,Transdanubia,Pécs,Király utca,6, 76003,420
2996,Ukraine,Odesa region,Odesa,Prymorska St,42, 65067,82
2997,Ukraine,Odesa region,Odesa,Leontovycha St,40, 65097,85
2998,Ukraine,Odesa region,Izmail,Bohdana Khmelnytskoho St,30, 68096,98
2999,Germany,Berlin,Berlin,Oranienburger Straße,19, 10065,295
3000,Germany,Bavaria,Nuremberg,Plobenhofstraße,44, 90087,240
3001,Poland,Dolnośląskie,Wrocław,Ruska St,31, 50036,187
3002,Poland,Mazowieckie,Płock,Dobrzyńska St,9,09054,142
3003,Ukraine,Kyiv region,Kyiv,Kharkivske Hwy,17, 01065,10
3004,Germany,Bavaria,Nuremberg,Lorenzer Straße,48, 90057,237
3005,Germany,Berlin,Berlin,Greifswalder Straße,45, 10097,298
3006,Ukraine,Odesa region,Chornomorsk,Industrialna St,29, 69066,106
3007,Ukraine,Odesa region,Izmail,Sadova St,18, 68035,92
3008,Poland,Dolnośląskie,Wrocław,Ruska St,21, 50035,187
3009,Romania,Bucharest-Ilfov,Otopeni,Strada Viitorului,5, 07023,317
3010,Germany,Berlin,Berlin,Leipziger Straße,7, 10053,294
3011,Poland,Mazowieckie,Płock,Tumska St,30,09006,137
3012,Romania,Timiș,Timișoara,Bulevardul Dacia,7, 30063,356
3013,Romania,Cluj,Cluj-Napoca,Strada Avram Iancu,30, 40066,333
3014,Germany,Berlin,Berlin,Torstraße,7, 10083,297
3015,Hungary,Transdanubia,Győr,Révai Miklós utca,33, 90076,438
3016,Hungary,Transdanubia,Győr,Árpád út,12, 90014,432
3017,Romania,Bucharest-Ilfov,Otopeni,Strada Griviței,22, 07065,321
3018,Hungary,Northern Great Plain,Debrecen,Piac utca,26, 40006,397
3019,Romania,Cluj,Turda,Strada Republicii,4, 41003,338
3020,Romania,Timiș,Lugoj,Strada Bocșei,23, 31025,363
3021,Hungary,Central Hungary,Budapest,Október huszonharmadika utca,26, 10056,379
3022,Hungary,Central Hungary,Budapest,Váci utca,41, 10017,375
3023,Poland,Małopolskie,Kraków,Lubicz St,34, 30096,158
3024,Ukraine,Kyiv region,Bila Tserkva,Heroiv Krut St,43, 09057,22
3025,Ukraine,Kyiv region,Bila Tserkva,Oleksandriiska St,27, 09036,20
3026,Romania,Bucharest-Ilfov,Bucharest,Strada Lipscani,29, 01056,309
3027,Ukraine,Odesa region,Chornomorsk,Myru Ave,47, 69017,101
3028,Hungary,Central Hungary,Szentendre,Kossuth Lajos utca,36, 20047,389
3029,Ukraine,Odesa region,Chornomorsk,Nezalezhnosti St,10, 69034,103
3030,Poland,Mazowieckie,Płock,Żyzna St,27,09096,146
3031,Poland,Dolnośląskie,Jelenia Góra,Sobieskiego St,5, 58063,212
3032,Ukraine,Lviv region,Drohobych,Heroiv Maidanu St,32, 82056,58
3033,Hungary,Transdanubia,Győr,Munkás utca,26, 90056,436
3034,Poland,Dolnośląskie,Jelenia Góra,Sobieskiego St,27, 58066,212
3035,Germany,Berlin,Berlin,Greifswalder Straße,1, 10092,298
3036,Germany,North Rhine-Westphalia,Cologne,Hohe Straße,31, 50006,255
3037,Poland,Mazowieckie,Warsaw,Świętokrzyska St,8, 01063,119
3038,Germany,Bavaria,Augsburg,Jakobstraße,22, 86085,251
3039,Ukraine,Kyiv region,Irpin,Miroshnychenka St,22, 08045,32
3040,Hungary,Northern Great Plain,Debrecen,Nagyerdei körút,36, 40027,399
3041,Romania,Timiș,Timișoara,Piața Victoriei,9, 30004,350
3042,Germany,Bavaria,Munich,Theresienstraße,8, 80053,224
3043,Poland,Małopolskie,Tarnów,Bitwy pod Studziankami St,35, 33096,170
3044,Hungary,Central Hungary,Budapest,Margit körút,41, 10067,380
3045,Germany,Berlin,Berlin,Friedrichstraße,47, 10017,290
3046,Ukraine,Lviv region,Stryi,Olesia Honchara St,18, 83025,66
3047,Hungary,Transdanubia,Győr,Szent István út,41, 90027,433
3048,Germany,Bavaria,Munich,Rosenheimer Straße,17, 800115,230
3049,Ukraine,Lviv region,Stryi,Bohdana Khmelnytskoho St,2, 83092,73
3050,Hungary,Central Hungary,Budapest,Váci utca,43, 10017,375
3051,Romania,Timiș,Lugoj,Strada Timișoarei,2, 31012,362
3052,Poland,Mazowieckie,Płock,Armii Krajowej St,2,09022,139
3053,Germany,Bavaria,Munich,Brienner Straße,18, 80065,225
3054,Poland,Mazowieckie,Warsaw,Nowy Świat,48, 01027,115
3055,Ukraine,Kyiv region,Kyiv,Peremohy Ave,25, 01036,7
3056,Poland,Dolnośląskie,Jelenia Góra,1 Maja St,21, 58005,206
3057,Romania,Timiș,Timișoara,Bulevardul Revoluției,3, 30012,351
3058,Hungary,Northern Great Plain,Nyíregyháza,Hősök tere,34, 44036,411
3059,Germany,North Rhine-Westphalia,Bonn,Sternstraße,37, 53007,277
3060,Poland,Mazowieckie,Płock,Żyzna St,46,09097,146
3061,Romania,Timiș,Lugoj,Strada Avram Iancu,44, 31067,367
3062,Germany,Bavaria,Augsburg,Bürgermeister-Fischer-Straße,6, 86053,248
3063,Germany,Berlin,Berlin,Karl-Marx-Allee,13, 10034,292
3064,Germany,Berlin,Berlin,Invalidenstraße,48, 10077,296
3065,Germany,North Rhine-Westphalia,Düsseldorf,Immermannstraße,34, 40066,272
3066,Romania,Cluj,Turda,Strada Tineretului,32, 41066,344
3067,Germany,North Rhine-Westphalia,Cologne,Zülpicher Straße,2, 50062,261
3068,Poland,Mazowieckie,Płock,Armii Krajowej St,26,09026,139
3069,Ukraine,Odesa region,Chornomorsk,Myru Ave,3, 69012,101
3070,Romania,Cluj,Cluj-Napoca,Piața Unirii,6, 40013,328
3071,Germany,North Rhine-Westphalia,Bonn,Wilhelmstraße,34, 53086,285
3072,Ukraine,Kyiv region,Bila Tserkva,Soborna Sq,44, 09017,18
3073,Romania,Cluj,Cluj-Napoca,Calea Turzii,6, 40033,330
3074,Romania,Bucharest-Ilfov,Otopeni,Strada Libertății,49, 07038,318
3075,Hungary,Northern Great Plain,Debrecen,Wesselényi utca,15, 40084,405
3076,Hungary,Transdanubia,Győr,Baross Gábor út,23, 90005,431
3077,Poland,Dolnośląskie,Jelenia Góra,Wolności St,6, 58043,210
3078,Hungary,Transdanubia,Győr,Puskás Tivadar utca,10, 90094,440
3079,Poland,Małopolskie,Tarnów,Nowy Świat,16, 33045,165
3080,Ukraine,Odesa region,Chornomorsk,Stepova St,13, 69054,105
3081,Germany,North Rhine-Westphalia,Cologne,Venloer Straße,9, 50044,259
3082,Poland,Małopolskie,Tarnów,Słowackiego St,39, 33037,164
3083,Hungary,Northern Great Plain,Debrecen,Wesselényi utca,47, 40087,405
3084,Ukraine,Lviv region,Drohobych,Grushevskoho St,40, 82097,62
3085,Romania,Bucharest-Ilfov,Bucharest,Strada Academiei,45, 01077,311
3086,Poland,Mazowieckie,Płock,Armii Krajowej St,49,09028,139
3087,Poland,Mazowieckie,Warsaw,Tamka St,31, 01056,118
3088,Ukraine,Lviv region,Lviv,Stryiska St,47, 790107,50
3089,Poland,Małopolskie,Nowy Sącz,Lwowska St,9, 34024,174
3090,Germany,Berlin,Berlin,Leipziger Straße,10, 10054,294
3091,Germany,North Rhine-Westphalia,Düsseldorf,Königsallee,27, 40006,266
3092,Romania,Cluj,Cluj-Napoca,Strada George Barițiu,30, 40086,335
3093,Ukraine,Odesa region,Chornomorsk,Heroiv Stalingrada St,46, 69027,102
3094,Ukraine,Odesa region,Odesa,Bunina St,18, 650115,87
3095,Germany,Bavaria,Munich,Kaufingerstraße,24, 80035,222
3096,Romania,Timiș,Lugoj,Strada Astalaș,35, 31036,364
3097,Romania,Cluj,Turda,Strada Trandafirilor,43, 41087,346
3098,Poland,Mazowieckie,Radom,Moniuszki St,41, 26097,135
3099,Germany,Bavaria,Nuremberg,Königstraße,34, 90006,232
3100,Hungary,Northern Great Plain,Nyíregyháza,Kertvárosi utca,42, 44087,416
3101,Hungary,Central Hungary,Budapest,Kossuth Lajos utca,29, 10026,376
3102,Poland,Małopolskie,Kraków,Grodzka St,21, 30015,150
3103,Romania,Cluj,Cluj-Napoca,Bulevardul Eroilor,31, 40006,327
3104,Hungary,Central Hungary,Szentendre,Dumtsa Jenő utca,39, 20017,386
3105,Ukraine,Odesa region,Izmail,Lermontova St,42, 68077,96
3106,Germany,Bavaria,Augsburg,Frauentorstraße,4, 86073,250
3107,Ukraine,Odesa region,Chornomorsk,Myru Ave,45, 69017,101
3108,Poland,Małopolskie,Kraków,Długa St,9, 30074,156
3109,Hungary,Transdanubia,Pécs,Rákóczi út,22, 76025,422
3110,Romania,Bucharest-Ilfov,Bucharest,Calea Moșilor,39, 01027,306
3111,Poland,Małopolskie,Nowy Sącz,Śniadeckich St,44, 34097,181
3112,Hungary,Northern Great Plain,Nyíregyháza,Kertvárosi utca,12, 44084,416
3113,Germany,Bavaria,Munich,Kaufingerstraße,8, 80033,222
3114,Hungary,Transdanubia,Győr,Puskás Tivadar utca,6, 90093,440
3115,Romania,Timiș,Lugoj,Strada Avram Iancu,36, 31067,367
3116,Ukraine,Lviv region,Lviv,Franko St,11, 79024,42
3117,Hungary,Central Hungary,Budapest,Andrássy út,12, 10004,374
3118,Hungary,Northern Great Plain,Nyíregyháza,Hősök tere,37, 44037,411
3119,Germany,North Rhine-Westphalia,Cologne,Neumarkt,40, 50087,263
3120,Germany,Bavaria,Munich,Dachauer Straße,36, 80087,227
3121,Hungary,Northern Great Plain,Nyíregyháza,Rákóczi utca,3, 44022,410
3122,Hungary,Central Hungary,Szentendre,Barcsay utca,35, 20086,393
3123,Romania,Cluj,Cluj-Napoca,Strada Avram Iancu,10, 40064,333
3124,Poland,Małopolskie,Kraków,Grodzka St,38, 30017,150
3125,Poland,Mazowieckie,Radom,Okulickiego St,26, 26056,131
3126,Romania,Bucharest-Ilfov,Bucharest,Strada Lipscani,6, 01053,309
3127,Ukraine,Odesa region,Odesa,Primorsky Blvd,9, 65014,77
3128,Romania,Timiș,Timișoara,Bulevardul Liviu Rebreanu,12, 30094,359
3129,Romania,Bucharest-Ilfov,Otopeni,Strada Griviței,48, 07067,321
3130,Poland,Mazowieckie,Płock,Łukasiewicza St,22,09065,143
3131,Hungary,Northern Great Plain,Nyíregyháza,Kossuth tér,24, 44005,408
3132,Ukraine,Lviv region,Stryi,Horodotska St,41, 83057,69
3133,Poland,Małopolskie,Tarnów,Klikowska St,39, 33067,167
3134,Poland,Dolnośląskie,Legnica,Dziennikarska St,14, 59094,204
3135,Romania,Bucharest-Ilfov,Otopeni,Strada Mihai Viteazul,9, 07074,322
3136,Poland,Mazowieckie,Warsaw,Krucza St,2, 01092,122
3137,Ukraine,Lviv region,Drohobych,Heroiv Maidanu St,5, 82053,58
3138,Ukraine,Kyiv region,Kyiv,Henerala Almazova St,31, 01096,13
3139,Romania,Cluj,Turda,Strada Constructorilor,39, 41057,343
3140,Romania,Cluj,Cluj-Napoca,Piața Unirii,36, 40017,328
3141,Romania,Cluj,Cluj-Napoca,Strada Universității,29, 40076,334
3142,Romania,Cluj,Cluj-Napoca,Strada Universității,2, 40072,334
3143,Ukraine,Odesa region,Izmail,Suvorova St,32, 68016,90
3144,Poland,Małopolskie,Nowy Sącz,Królowa Jadwigi St,7, 34073,179
3145,Poland,Dolnośląskie,Jelenia Góra,Sobieskiego St,22, 58065,212
3146,Poland,Mazowieckie,Warsaw,Hoża St,17, 010115,124
3147,Ukraine,Lviv region,Lviv,Shevchenka St,44, 79017,41
3148,Hungary,Northern Great Plain,Nyíregyháza,Széchenyi utca,29, 44046,412
3149,Ukraine,Kyiv region,Bila Tserkva,Levantovych St,13, 09024,19
3150,Germany,Bavaria,Nuremberg,Allersberger Straße,14, 90094,241
3151,Hungary,Central Hungary,Szentendre,Barcsay utca,6, 20083,393
3152,Romania,Timiș,Timișoara,Piața Victoriei,36, 30007,350
3153,Hungary,Central Hungary,Szentendre,Bogdányi út,29, 20036,388
3154,Poland,Małopolskie,Tarnów,Klikowska St,1, 33062,167
3155,Poland,Mazowieckie,Warsaw,Świętokrzyska St,21, 01065,119
3156,Germany,North Rhine-Westphalia,Cologne,Neumarkt,15, 50084,263
3157,Poland,Mazowieckie,Warsaw,Marszałkowska St,35, 01016,114
3158,Romania,Cluj,Cluj-Napoca,Strada Avram Iancu,18, 40065,333
3159,Poland,Dolnośląskie,Legnica,Jaworzyńska St,10, 59044,199
3160,Germany,Bavaria,Munich,Ludwigstraße,7, 80013,220
3161,Germany,North Rhine-Westphalia,Bonn,Sternstraße,6, 53003,277
3162,Ukraine,Kyiv region,Irpin,Miroshnychenka St,41, 08047,32
3163,Romania,Bucharest-Ilfov,Otopeni,Strada Libertății,48, 07037,318
3164,Romania,Bucharest-Ilfov,Otopeni,Strada 23 August,38, 07017,316
3165,Ukraine,Lviv region,Stryi,Olesia Honchara St,37, 83027,66
3166,Poland,Małopolskie,Nowy Sącz,Długosza St,26, 34016,173
3167,Poland,Małopolskie,Kraków,Świętego Tomasza St,10, 300104,159
3168,Hungary,Transdanubia,Pécs,Citrom utca,40, 76047,424
3169,Ukraine,Odesa region,Chornomorsk,Sadova St,12, 69044,104
3170,Poland,Mazowieckie,Płock,Mazowiecka St,35,09086,145
3171,Germany,North Rhine-Westphalia,Bonn,Friedensplatz,37, 53017,278
3172,Romania,Cluj,Turda,Strada Libertății,16, 41015,339
3173,Hungary,Central Hungary,Szentendre,Petőfi Sándor utca,19, 20075,392
3174,Ukraine,Odesa region,Odesa,Prymorska St,2, 65062,82
3175,Ukraine,Kyiv region,Irpin,Pushkinska St,18, 08065,34
3176,Germany,Berlin,Berlin,Karl-Marx-Allee,37, 10037,292
3177,Romania,Bucharest-Ilfov,Bucharest,Șoseaua Pantelimon,27, 01086,312
3178,Hungary,Central Hungary,Budapest,Üllői út,14, 10084,382
3179,Poland,Małopolskie,Tarnów,Broniewskiego St,26, 33086,169
3180,Poland,Małopolskie,Kraków,Świętego Tomasza St,16, 300105,159
3181,Poland,Dolnośląskie,Jelenia Góra,Sobieskiego St,20, 58065,212
3182,Germany,Bavaria,Augsburg,Bahnhofstraße,38, 86017,244
3183,Romania,Cluj,Turda,Strada Trandafirilor,16, 41085,346
3184,Poland,Mazowieckie,Warsaw,Koszykowa St,21, 010105,123
3185,Poland,Mazowieckie,Radom,Moniuszki St,27, 26096,135
3186,Poland,Mazowieckie,Radom,Konstytucji 3 Maja St,8, 26083,134
3187,Hungary,Central Hungary,Budapest,Andrássy út,49, 10008,374
3188,Poland,Dolnośląskie,Legnica,Wrocławska St,6, 59013,196
3189,Germany,North Rhine-Westphalia,Düsseldorf,Immermannstraße,49, 40068,272
3190,Ukraine,Kyiv region,Kyiv,Peremohy Ave,15, 01034,7
3191,Romania,Cluj,Turda,Strada Gării,2, 41072,345
3192,Romania,Bucharest-Ilfov,Otopeni,Strada Ștefan cel Mare,9, 07084,323
3193,Ukraine,Kyiv region,Irpin,Universytetska St,4, 08013,29
3194,Ukraine,Odesa region,Chornomorsk,Sportyvna St,3, 69092,109
3195,Ukraine,Kyiv region,Kyiv,Dmytrivska St,45, 01077,11
3196,Germany,Bavaria,Munich,Rosenheimer Straße,45, 800117,230
3197,Hungary,Northern Great Plain,Debrecen,Nyíl utca,28, 40096,406
3198,Poland,Dolnośląskie,Jelenia Góra,1 Maja St,20, 58005,206
3199,Germany,Berlin,Berlin,Potsdamer Straße,44, 10047,293
3200,Hungary,Northern Great Plain,Debrecen,Piac utca,20, 40005,397
3201,Germany,North Rhine-Westphalia,Bonn,Friedensplatz,25, 53016,278
3202,Hungary,Central Hungary,Budapest,Nagykörút,8, 10073,381
3203,Ukraine,Kyiv region,Irpin,Centralna St,25, 08006,28
3204,Ukraine,Odesa region,Odesa,Deribasivska St,17, 65005,76
3205,Hungary,Central Hungary,Szentendre,Rákóczi Ferenc utca,11, 20064,391
3206,Hungary,Northern Great Plain,Nyíregyháza,Korányi Frigyes utca,35, 44056,413
3207,Ukraine,Odesa region,Odesa,Leontovycha St,32, 65096,85
3208,Germany,Bavaria,Augsburg,Konrad-Adenauer-Allee,28, 86096,252
3209,Romania,Timiș,Timișoara,Bulevardul Revoluției,2, 30012,351
3210,Poland,Mazowieckie,Radom,Warszawska St,23, 26065,132
3211,Poland,Małopolskie,Kraków,Szewska St,43, 30037,152
3212,Ukraine,Odesa region,Chornomorsk,Myru Ave,10, 69014,101
3213,Ukraine,Kyiv region,Kyiv,Kharkivske Hwy,3, 01062,10
3214,Germany,Bavaria,Munich,Maximilianstraße,28, 80026,221
3215,Ukraine,Lviv region,Drohobych,Tobilevycha St,34, 82076,60
3216,Ukraine,Odesa region,Chornomorsk,Sportyvna St,5, 69093,109
3217,Ukraine,Kyiv region,Bila Tserkva,Levantovych St,8, 09023,19
3218,Ukraine,Lviv region,Lviv,Franko St,30, 79026,42
3219,Ukraine,Kyiv region,Kyiv,Velyka Vasylkivska St,46, 01017,5
3220,Poland,Mazowieckie,Radom,Moniuszki St,11, 26094,135
3221,Poland,Mazowieckie,Radom,Warszawska St,22, 26065,132
3222,Poland,Dolnośląskie,Legnica,Dziennikarska St,20, 59095,204
3223,Hungary,Central Hungary,Szentendre,Duna korzó,46, 20027,387
3224,Germany,North Rhine-Westphalia,Cologne,Zülpicher Straße,36, 50067,261
3225,Ukraine,Kyiv region,Irpin,Sadova St,44, 08077,35
3226,Germany,Bavaria,Augsburg,Konrad-Adenauer-Allee,12, 86094,252
3227,Poland,Dolnośląskie,Legnica,Pocztowa St,40, 59077,202
3228,Germany,North Rhine-Westphalia,Cologne,Aachener Straße,20, 50035,258
3229,Germany,North Rhine-Westphalia,Cologne,Venloer Straße,34, 50046,259
3230,Hungary,Central Hungary,Budapest,Üllői út,21, 10085,382
3231,Poland,Dolnośląskie,Jelenia Góra,1 Maja St,25, 58006,206
3232,Ukraine,Kyiv region,Bila Tserkva,Honchara St,33, 09086,25
3233,Hungary,Central Hungary,Budapest,Andrássy út,37, 10007,374
3234,Germany,Berlin,Berlin,Schönhauser Allee,30, 100106,299
3235,Germany,North Rhine-Westphalia,Bonn,Breite Straße,38, 53097,286
3236,Germany,Berlin,Berlin,Torstraße,37, 10087,297
3237,Ukraine,Odesa region,Odesa,Fontanska Rd,23, 65075,83
3238,Hungary,Transdanubia,Pécs,Munkácsy utca,20, 76055,425
3239,Hungary,Central Hungary,Szentendre,Kossuth Lajos utca,33, 20046,389
3240,Germany,North Rhine-Westphalia,Cologne,Ehrenstraße,12, 50074,262
3241,Poland,Dolnośląskie,Legnica,Pocztowa St,46, 59077,202
3242,Hungary,Central Hungary,Szentendre,Árpád utca,49, 20058,390
3243,Germany,Bavaria,Nuremberg,Vestnertorgraben,27, 90076,239
3244,Poland,Małopolskie,Nowy Sącz,Barska St,16, 34045,176
3245,Hungary,Northern Great Plain,Nyíregyháza,Bercsényi utca,13, 44074,415
3246,Poland,Mazowieckie,Warsaw,Krakowskie Przedmieście,43, 01037,116
3247,Romania,Bucharest-Ilfov,Otopeni,Strada Mihai Eminescu,40, 07057,320
3248,Germany,Berlin,Berlin,Unter den Linden,39, 10007,289
3249,Poland,Dolnośląskie,Jelenia Góra,Bankowa St,21, 58025,208
3250,Hungary,Transdanubia,Győr,Munkás utca,16, 90055,436
3251,Ukraine,Lviv region,Stryi,Chornovola St,41, 83067,70
3252,Ukraine,Kyiv region,Irpin,Tsentralnyi Park Ave,11, 08024,30
3253,Germany,North Rhine-Westphalia,Bonn,Berliner Freiheit,35, 53056,282
3254,Ukraine,Lviv region,Drohobych,Stepana Bandery St,24, 82015,54
3255,Ukraine,Kyiv region,Kyiv,Khreshchatyk St,3, 01002,4
3256,Ukraine,Kyiv region,Irpin,Centralna St,37, 08007,28
3257,Poland,Dolnośląskie,Wrocław,Nowowiejska St,46, 50097,193
3258,Romania,Cluj,Turda,Strada Trandafirilor,4, 41083,346
3259,Hungary,Northern Great Plain,Debrecen,Nagyerdei körút,16, 40025,399
3260,Germany,North Rhine-Westphalia,Bonn,Adenauerallee,4, 53043,281
3261,Poland,Dolnośląskie,Wrocław,Nowowiejska St,43, 50097,193
3262,Germany,North Rhine-Westphalia,Düsseldorf,Friedrichstraße,24, 40055,271
3263,Hungary,Central Hungary,Budapest,Üllői út,45, 10087,382
3264,Poland,Małopolskie,Nowy Sącz,Jagiellońska St,33, 34006,172
3265,Romania,Timiș,Lugoj,Strada Ion Creangă,4, 31093,370
3266,Germany,North Rhine-Westphalia,Cologne,Breite Straße,39, 50027,257
3267,Poland,Mazowieckie,Radom,25 Czerwca St,46, 26017,127
3268,Hungary,Transdanubia,Pécs,Ferencesek utcája,22, 76015,421
3269,Ukraine,Lviv region,Lviv,Levandivska St,27, 790116,51
3270,Germany,Bavaria,Nuremberg,Plobenhofstraße,46, 90087,240
3271,Germany,Berlin,Berlin,Potsdamer Straße,16, 10045,293
3272,Ukraine,Kyiv region,Bila Tserkva,Oleksandriiska St,29, 09036,20
3273,Romania,Cluj,Cluj-Napoca,Strada Dorobanților,2, 40092,336
3274,Hungary,Central Hungary,Szentendre,Kossuth Lajos utca,32, 20046,389
3275,Ukraine,Kyiv region,Bila Tserkva,Heroiv Krut St,6, 09053,22
3276,Poland,Mazowieckie,Płock,Mazowiecka St,25,09086,145
3277,Germany,North Rhine-Westphalia,Cologne,Breite Straße,34, 50026,257
3278,Ukraine,Kyiv region,Kyiv,Obolonskyi Ave,43, 01047,8
3279,Germany,Bavaria,Augsburg,Ulmer Straße,29, 86036,246
3280,Poland,Dolnośląskie,Wrocław,Kazimierza Wielkiego St,1, 50012,185
3281,Poland,Mazowieckie,Warsaw,Aleje Jerozolimskie,7, 01003,113
3282,Poland,Mazowieckie,Radom,Warszawska St,32, 26066,132
3283,Poland,Mazowieckie,Warsaw,Chmielna St,49, 01078,120
3284,Romania,Bucharest-Ilfov,Bucharest,Șoseaua Kiseleff,10, 01034,307
3285,Romania,Cluj,Turda,Strada Constructorilor,40, 41057,343
3286,Romania,Bucharest-Ilfov,Otopeni,Strada Mihai Eminescu,37, 07057,320
3287,Poland,Dolnośląskie,Wrocław,Krupnicza St,27, 50056,189
3288,Ukraine,Lviv region,Drohobych,Grushevskoho St,31, 82096,62
3289,Poland,Mazowieckie,Warsaw,Świętokrzyska St,1, 01062,119
3290,Romania,Bucharest-Ilfov,Otopeni,Strada Ștefan cel Mare,16, 07085,323
3291,Poland,Mazowieckie,Płock,Armii Krajowej St,18,09025,139
3292,Poland,Małopolskie,Nowy Sącz,Broniewskiego St,44, 34087,180
3293,Poland,Mazowieckie,Warsaw,Nowy Świat,6, 01023,115
3294,Ukraine,Odesa region,Chornomorsk,Nezalezhnosti St,32, 69036,103
3295,Romania,Timiș,Timișoara,Bulevardul Dacia,14, 30064,356
3296,Germany,North Rhine-Westphalia,Bonn,Colmantstraße,38, 53067,283
3297,Romania,Timiș,Timișoara,Bulevardul Liviu Rebreanu,32, 30096,359
3298,Ukraine,Lviv region,Lviv,Lychakivska St,5, 79063,46
3299,Romania,Timiș,Lugoj,Strada Cloșca,38, 31077,368
3300,Ukraine,Lviv region,Drohobych,Tobilevycha St,28, 82076,60
3301,Ukraine,Lviv region,Drohobych,Stepana Bandery St,8, 82013,54
3302,Germany,North Rhine-Westphalia,Düsseldorf,Flinger Straße,7, 40023,268
3303,Ukraine,Odesa region,Odesa,Italiiska St,9, 650104,86
3304,Germany,Bavaria,Munich,Rosenheimer Straße,18, 800115,230
3305,Romania,Cluj,Turda,Strada Republicii,40, 41007,338
3306,Germany,North Rhine-Westphalia,Düsseldorf,Flinger Straße,46, 40027,268
3307,Poland,Dolnośląskie,Wrocław,Oławska St,39, 50027,186
3308,Ukraine,Lviv region,Drohobych,Mazepy St,4, 82033,56
3309,Ukraine,Odesa region,Chornomorsk,Myru Ave,9, 69014,101
3310,Ukraine,Lviv region,Drohobych,Lesi Ukrainky St,10, 82064,59
3311,Poland,Dolnośląskie,Jelenia Góra,1 Maja St,1, 58002,206
3312,Poland,Dolnośląskie,Jelenia Góra,Matejki St,19, 58085,214
3313,Ukraine,Lviv region,Drohobych,Grushevskoho St,48, 82097,62
3314,Ukraine,Kyiv region,Kyiv,Shota Rustaveli St,42, 01087,12
3315,Poland,Dolnośląskie,Wrocław,Kazimierza Wielkiego St,14, 50014,185
3316,Germany,North Rhine-Westphalia,Düsseldorf,Immermannstraße,21, 40065,272
3317,Hungary,Transdanubia,Győr,Puskás Tivadar utca,9, 90094,440
3318,Ukraine,Odesa region,Izmail,Kotovskoho St,31, 68006,89
3319,Ukraine,Kyiv region,Irpin,Kyivska St,31, 08086,36
3320,Poland,Małopolskie,Tarnów,Nowy Świat,32, 33046,165
3321,Ukraine,Odesa region,Chornomorsk,Sportyvna St,43, 69097,109
3322,Romania,Timiș,Lugoj,Strada Ion Creangă,23, 31095,370
3323,Germany,North Rhine-Westphalia,Cologne,Neumarkt,24, 50085,263
3324,Germany,Bavaria,Augsburg,Konrad-Adenauer-Allee,21, 86095,252
3325,Ukraine,Lviv region,Stryi,Kopernyka St,27, 83036,67
3326,Germany,North Rhine-Westphalia,Düsseldorf,Friedrichstraße,36, 40057,271
3327,Hungary,Northern Great Plain,Nyíregyháza,Bercsényi utca,1, 44072,415
3328,Germany,North Rhine-Westphalia,Düsseldorf,Königsallee,18, 40005,266
3329,Romania,Bucharest-Ilfov,Bucharest,Strada Lipscani,30, 01056,309
3330,Romania,Bucharest-Ilfov,Bucharest,Calea Moșilor,34, 01026,306
3331,Germany,North Rhine-Westphalia,Bonn,Adenauerallee,40, 53047,281
3332,Hungary,Transdanubia,Pécs,Citrom utca,45, 76047,424
3333,Romania,Cluj,Cluj-Napoca,Strada Memorandumului,44, 40027,329
