sale_id,order_id,wh_id,quantity,discount
26053,6551,21142,4,0.05
26054,6552,4426,1,0
26055,6552,7029,6,0
26056,6552,11428,7,0
26057,6552,15177,6,0
26058,6552,15773,6,0
26059,6552,21240,7,0
26060,6552,23999,5,0
26061,6553,9331,10,0
26062,6553,13416,7,0
26063,6554,6680,1,0
26064,6554,16801,3,0
26065,6554,19306,4,0
26066,6555,4425,8,0.05
26067,6555,5755,2,0.05
26068,6555,7524,4,0.05
26069,6555,8649,3,0.05
26070,6555,19821,9,0.05
26071,6556,4705,5,0
26072,6556,5532,3,0
26073,6556,10897,10,0
26074,6557,5620,7,0
26075,6557,14634,4,0
26076,6557,23085,8,0
26077,6558,3241,10,0
26078,6558,9431,9,0
26079,6558,11078,5,0
26080,6558,14577,5,0
26081,6558,15000,8,0
26082,6558,21857,10,0
26083,6558,23006,8,0
26084,6559,3635,2,0
26085,6559,5305,3,0
26086,6560,15643,1,0
26087,6560,20513,4,0
26088,6560,24050,6,0
26089,6561,23364,5,0
26090,6562,775,6,0
26091,6562,10829,5,0
26092,6562,12224,5,0
26093,6563,765,10,0
26094,6563,4054,4,0
26095,6563,4326,1,0
26096,6563,12151,8,0
26097,6564,2192,5,0
26098,6565,1378,2,0
26099,6565,2608,10,0
26100,6565,5664,7,0
26101,6565,8252,1,0
26102,6565,17378,9,0
26103,6565,23425,7,0
26104,6566,6284,2,0
26105,6566,13458,8,0
26106,6566,15122,1,0
26107,6566,15527,1,0
26108,6567,6394,5,0
26109,6567,9087,4,0
26110,6567,16622,5,0
26111,6567,21362,10,0
26112,6568,4773,1,0
26113,6568,7960,3,0
26114,6568,10630,5,0
26115,6568,12562,5,0
26116,6568,16397,10,0
26117,6568,16953,9,0
26118,6569,20547,8,0
26119,6570,1212,3,0
26120,6570,10893,6,0
26121,6570,14020,10,0
26122,6570,18842,7,0
26123,6570,21094,2,0
26124,6570,23750,3,0
26125,6571,2726,1,0
26126,6571,22224,3,0
26127,6572,5291,2,0.05
26128,6572,12047,10,0.05
26129,6572,12224,10,0.05
26130,6572,15627,9,0.05
26131,6572,16138,8,0.05
26132,6573,6339,9,0
26133,6573,16047,8,0
26134,6574,13703,7,0
26135,6575,5836,4,0
26136,6575,14552,9,0
26137,6576,20712,10,0
26138,6577,1134,8,0
26139,6577,11595,9,0
26140,6577,14228,5,0
26141,6577,19569,8,0
26142,6577,22193,2,0
26143,6578,5135,3,0
26144,6578,8710,8,0
26145,6578,10648,2,0
26146,6578,12922,1,0
26147,6578,18059,7,0
26148,6579,446,2,0
26149,6579,8879,4,0
26150,6579,9641,2,0
26151,6579,12523,10,0
26152,6579,15001,10,0
26153,6579,15332,4,0
26154,6579,20334,4,0
26155,6580,7060,5,0
26156,6580,10711,7,0
26157,6580,24125,7,0
26158,6581,3893,10,0
26159,6581,4159,1,0
26160,6581,6037,4,0
26161,6581,10058,3,0
26162,6581,23179,4,0
26163,6581,24027,2,0
26164,6582,10992,9,0
26165,6582,15790,2,0
26166,6582,16597,6,0
26167,6583,351,4,0
26168,6583,2109,5,0
26169,6583,11133,6,0
26170,6583,18568,8,0
26171,6583,21787,8,0
26172,6584,1674,6,0
26173,6584,12746,7,0
26174,6584,18777,3,0
26175,6584,21143,10,0
26176,6584,21276,10,0
26177,6584,21829,4,0
26178,6585,12571,7,0
26179,6585,12954,2,0
26180,6585,17120,10,0
26181,6586,2732,10,0
26182,6586,3014,6,0
26183,6586,3562,5,0
26184,6586,10057,5,0
26185,6586,14975,5,0
26186,6586,22749,1,0
26187,6586,22774,3,0
26188,6587,11631,1,0
26189,6587,12089,3,0
26190,6587,15992,3,0
26191,6587,23960,6,0
26192,6588,6783,2,0
26193,6588,7563,7,0
26194,6588,9692,2,0
26195,6588,10621,10,0
26196,6588,11384,10,0
26197,6588,15567,10,0
26198,6588,18322,5,0
26199,6589,3365,3,0
26200,6589,4216,3,0
26201,6589,13064,7,0
26202,6589,14183,1,0
26203,6589,14405,1,0
26204,6589,17600,2,0
26205,6589,18345,4,0
26206,6590,3365,6,0
26207,6590,13781,9,0
26208,6590,16902,9,0
26209,6590,17207,7,0
26210,6591,1935,1,0
26211,6591,18892,5,0
26212,6592,5902,5,0
26213,6592,6599,7,0
26214,6592,11284,6,0
26215,6592,14789,1,0
26216,6592,23654,10,0
26217,6593,707,9,0
26218,6593,11574,4,0
26219,6593,20183,5,0
26220,6593,22039,5,0
26221,6594,2042,5,0
26222,6594,8933,4,0
26223,6594,12029,5,0
26224,6594,16271,10,0
26225,6594,16816,6,0
26226,6594,23299,6,0
26227,6595,9093,2,0
26228,6595,16260,6,0
26229,6596,5215,10,0
26230,6596,14560,6,0
26231,6596,15055,4,0
26232,6596,21784,9,0
26233,6597,7596,5,0
26234,6597,15881,3,0
26235,6597,21714,3,0
26236,6597,22706,4,0
26237,6598,805,7,0
26238,6598,6717,10,0
26239,6598,16392,10,0
26240,6598,24053,9,0
26241,6599,10667,6,0
26242,6599,11803,2,0
26243,6599,14838,9,0
26244,6599,17856,5,0
26245,6599,20895,10,0
26246,6600,7681,4,0
26247,6600,13466,3,0
26248,6600,20870,7,0
26249,6600,22021,8,0
26250,6601,440,6,0
26251,6601,4994,6,0
26252,6601,5466,10,0
26253,6601,8763,6,0
26254,6601,18438,2,0
26255,6601,19990,10,0
26256,6601,21776,7,0
26257,6602,7862,3,0
26258,6602,8006,9,0
26259,6602,17794,4,0
26260,6603,10355,10,0
26261,6604,1484,10,0
26262,6604,2711,7,0
26263,6604,10559,5,0
26264,6604,12515,9,0
26265,6604,14101,1,0
26266,6604,17030,2,0
26267,6605,16761,2,0
26268,6606,4560,5,0
26269,6606,13910,7,0
26270,6606,19087,1,0
26271,6607,308,10,0
26272,6607,4226,4,0
26273,6607,22799,5,0
26274,6608,5399,9,0
26275,6608,9722,6,0
26276,6608,10207,5,0
26277,6608,11885,7,0
26278,6608,15293,9,0
26279,6608,15403,2,0
26280,6608,18149,10,0
26281,6609,19445,1,0
26282,6609,22374,10,0
26283,6610,5919,1,0
26284,6610,7268,6,0
26285,6610,11512,7,0
26286,6610,15158,5,0
26287,6611,15132,2,0.05
26288,6611,21725,4,0.05
26289,6612,5900,5,0
26290,6612,8924,5,0
26291,6612,21361,7,0
26292,6613,6298,3,0
26293,6613,6455,6,0
26294,6613,14977,5,0
26295,6614,1125,7,0
26296,6614,11800,2,0
26297,6614,16242,1,0
26298,6615,3932,5,0
26299,6615,7501,9,0
26300,6615,8080,6,0
26301,6615,12975,2,0
26302,6615,15194,2,0
26303,6615,19440,9,0
26304,6615,22121,4,0
26305,6616,11758,2,0
26306,6616,11791,4,0
26307,6616,17581,5,0
26308,6616,18300,10,0
26309,6616,18894,9,0
26310,6617,2559,1,0
26311,6617,4540,2,0
26312,6617,8274,2,0
26313,6617,15371,3,0
26314,6617,17075,5,0
26315,6617,20518,10,0
26316,6617,21395,6,0
26317,6618,13784,7,0
26318,6619,197,10,0
26319,6619,3363,7,0
26320,6619,9925,9,0
26321,6619,17601,3,0
26322,6620,6237,6,0
26323,6620,8254,9,0
26324,6620,8504,5,0
26325,6620,11762,7,0
26326,6620,14521,2,0
26327,6620,17473,1,0
26328,6621,12877,2,0
26329,6621,18432,10,0
26330,6621,21257,5,0
26331,6622,54,7,0
26332,6622,983,6,0
26333,6622,1498,1,0
26334,6622,9232,9,0
26335,6622,12217,2,0
26336,6622,18377,8,0
26337,6622,19528,7,0
26338,6623,1479,3,0
26339,6623,2361,4,0
26340,6623,2419,5,0
26341,6623,21431,1,0
26342,6623,21903,6,0
26343,6624,6014,10,0
26344,6624,6471,2,0
26345,6624,22434,1,0
26346,6625,7477,9,0
26347,6625,11454,9,0
26348,6626,2419,5,0
26349,6626,4332,3,0
26350,6626,16124,2,0
26351,6626,20322,10,0
26352,6627,7299,6,0
26353,6627,8262,5,0
26354,6627,11300,6,0
26355,6627,14882,4,0
26356,6628,7958,7,0
26357,6628,24023,3,0
26358,6629,668,7,0
26359,6629,9210,3,0
26360,6629,16822,8,0
26361,6630,12366,1,0.05
26362,6631,10988,9,0
26363,6631,18582,10,0
26364,6632,5318,4,0
26365,6632,19244,6,0
26366,6632,23136,9,0
26367,6633,10268,5,0
26368,6633,11529,4,0
26369,6633,19948,6,0
26370,6633,20426,1,0
26371,6633,24087,1,0
26372,6634,9462,2,0
26373,6634,21974,1,0
26374,6635,3607,1,0
26375,6635,4464,6,0
26376,6635,4552,9,0
26377,6635,12483,2,0
26378,6635,23983,7,0
26379,6636,772,7,0
26380,6636,11758,9,0
26381,6636,12301,6,0
26382,6636,21961,8,0
26383,6637,700,5,0
26384,6637,2972,2,0
26385,6637,5818,8,0
26386,6637,6059,6,0
26387,6637,9478,5,0
26388,6637,16291,7,0
26389,6637,17009,8,0
26390,6638,449,3,0
26391,6638,21548,9,0
26392,6639,17609,5,0
26393,6639,18079,3,0
26394,6639,20226,6,0
26395,6639,20489,2,0
26396,6639,20717,10,0
26397,6640,12839,5,0
26398,6640,14569,9,0
26399,6641,495,4,0.05
26400,6641,5057,5,0.05
26401,6641,7091,7,0.05
26402,6641,7860,5,0.05
26403,6641,13108,8,0.05
26404,6641,14653,7,0.05
26405,6641,18924,8,0.05
26406,6642,1672,2,0
26407,6642,4683,6,0
26408,6642,5738,6,0
26409,6642,10608,6,0
26410,6642,21857,4,0
26411,6643,5960,2,0
26412,6643,11631,3,0
26413,6643,11789,2,0
26414,6643,19908,2,0
26415,6643,23214,2,0
26416,6644,15441,1,0
26417,6644,16159,5,0
26418,6645,2621,8,0
26419,6645,5178,4,0
26420,6645,9242,7,0
26421,6645,9966,4,0
26422,6645,16404,7,0
26423,6645,19588,5,0
26424,6646,8233,6,0
26425,6646,11852,10,0
26426,6647,9757,5,0
26427,6647,13195,5,0
26428,6648,16304,5,0
26429,6648,24121,4,0
26430,6649,7220,8,0
26431,6649,20060,5,0
26432,6650,10765,7,0.05
26433,6650,11370,10,0.05
26434,6650,21229,3,0.05
26435,6650,23257,10,0.05
26436,6651,1332,1,0
26437,6651,14910,7,0
26438,6651,18843,8,0
26439,6651,22452,8,0
26440,6652,6820,4,0
26441,6652,8198,5,0
26442,6653,105,5,0
26443,6653,6018,6,0
26444,6653,11674,9,0
26445,6653,14754,3,0
26446,6653,17507,1,0
26447,6653,17553,3,0
26448,6653,17690,6,0
26449,6654,79,10,0
26450,6654,370,10,0
26451,6654,515,10,0
26452,6654,12907,1,0
26453,6654,23495,9,0
26454,6654,23558,8,0
26455,6655,7293,4,0
26456,6655,14882,9,0
26457,6655,19122,7,0
26458,6655,20902,3,0
26459,6655,23830,3,0
26460,6656,257,7,0
26461,6656,517,9,0
26462,6656,1447,4,0
26463,6656,5785,9,0
26464,6656,9429,4,0
26465,6656,16833,5,0
26466,6656,17178,5,0
26467,6657,4622,2,0
26468,6657,12363,1,0
26469,6658,6680,7,0
26470,6658,7862,4,0
26471,6658,8442,3,0
26472,6658,9291,6,0
26473,6658,9427,6,0
26474,6658,21470,4,0
26475,6659,1995,1,0
26476,6659,9094,4,0
26477,6659,12393,3,0
26478,6659,14021,9,0
26479,6659,14911,2,0
26480,6659,18591,4,0
26481,6659,20808,9,0
26482,6660,2561,1,0
26483,6660,8677,5,0
26484,6660,13925,3,0
26485,6660,23514,2,0
26486,6661,2123,2,0
26487,6662,1531,8,0
26488,6662,2713,10,0
26489,6662,4572,10,0
26490,6662,13495,6,0
26491,6662,16473,10,0
26492,6662,21607,10,0
26493,6663,2046,7,0
26494,6663,10848,2,0
26495,6663,16467,2,0
26496,6663,21368,1,0
26497,6664,8335,1,0
26498,6664,9691,8,0
26499,6664,10105,8,0
26500,6664,15671,9,0
26501,6664,16208,2,0
26502,6665,4992,7,0
26503,6665,11636,7,0
26504,6665,12362,10,0
26505,6665,15229,6,0
26506,6665,15772,7,0
26507,6665,19534,6,0
26508,6666,2608,10,0
26509,6666,5782,10,0
26510,6666,6778,2,0
26511,6667,855,3,0
26512,6667,20171,5,0
26513,6667,20432,8,0
26514,6667,23595,6,0
26515,6668,5842,10,0
26516,6668,10367,2,0
26517,6668,16107,1,0
26518,6668,18334,10,0
26519,6669,1216,2,0
26520,6669,1495,7,0
26521,6669,6590,3,0
26522,6669,11116,10,0
26523,6669,11259,9,0
26524,6669,12825,5,0
26525,6669,15442,2,0
26526,6670,7408,10,0
26527,6670,7587,7,0
26528,6670,14847,4,0
26529,6671,3389,3,0
26530,6671,5356,8,0
26531,6671,12686,2,0
26532,6671,19695,2,0
26533,6671,20882,8,0
26534,6671,22404,7,0
26535,6672,2786,5,0
26536,6672,3080,7,0
26537,6672,12032,3,0
26538,6672,15395,5,0
26539,6672,16743,1,0
26540,6672,18584,7,0
26541,6672,21273,2,0
26542,6673,7093,3,0
26543,6673,15558,7,0
26544,6673,19112,6,0
26545,6673,19532,7,0
26546,6673,21864,7,0
26547,6674,1069,10,0
26548,6674,2711,9,0
26549,6674,12906,1,0
26550,6674,20337,9,0
26551,6674,22147,1,0
26552,6675,2153,2,0
26553,6676,3269,5,0
26554,6676,9279,5,0
26555,6676,11201,2,0
26556,6676,12040,2,0
26557,6676,23311,1,0
26558,6677,6778,4,0
26559,6678,8469,8,0
26560,6678,10501,2,0
26561,6678,14698,6,0
26562,6679,1120,3,0
26563,6679,3282,6,0
26564,6679,5212,5,0
26565,6679,6608,3,0
26566,6679,8043,8,0
26567,6679,15675,8,0
26568,6679,18322,3,0
26569,6680,3564,7,0
26570,6680,12806,6,0
26571,6680,21399,1,0
26572,6681,10895,2,0
26573,6681,11691,3,0
26574,6681,14290,3,0
26575,6681,22943,9,0
26576,6682,7565,6,0
26577,6683,3295,3,0
26578,6683,11675,8,0
26579,6683,12906,9,0
26580,6683,14897,5,0
26581,6683,15442,8,0
26582,6683,20908,6,0
26583,6684,15088,8,0
26584,6684,19446,5,0
26585,6685,5898,6,0
26586,6685,8296,9,0
26587,6685,14835,2,0
26588,6686,641,3,0
26589,6686,2606,3,0
26590,6686,12345,1,0
26591,6686,13110,5,0
26592,6687,1621,2,0
26593,6687,17378,1,0
26594,6687,18286,9,0
26595,6688,3971,10,0
26596,6688,7367,4,0
26597,6688,7867,2,0
26598,6688,10398,1,0
26599,6688,10403,6,0
26600,6688,15626,2,0
26601,6688,17119,3,0
26602,6689,16518,4,0
26603,6690,5939,3,0
26604,6690,9576,8,0
26605,6690,10070,4,0
26606,6690,17393,10,0
26607,6690,21684,7,0
26608,6690,23109,8,0
26609,6691,1319,4,0
26610,6691,6318,6,0
26611,6691,6321,7,0
26612,6691,14867,1,0
26613,6691,21204,10,0
26614,6691,22411,3,0
26615,6692,6691,10,0
26616,6692,9402,10,0
26617,6693,3349,5,0
26618,6693,4330,2,0
26619,6693,7236,6,0
26620,6693,10895,7,0
26621,6693,12227,8,0
26622,6694,5284,1,0
26623,6694,11760,9,0
26624,6694,19216,5,0
26625,6694,20306,2,0
26626,6694,23960,9,0
26627,6695,3200,9,0.05
26628,6695,12165,6,0.05
26629,6695,13653,5,0.05
26630,6695,14249,6,0.05
26631,6695,19945,7,0.05
26632,6695,22211,2,0.05
26633,6696,2123,10,0
26634,6696,6320,4,0
26635,6696,19425,7,0
26636,6697,12992,6,0
26637,6698,4400,2,0
26638,6698,4829,6,0
26639,6698,15909,9,0
26640,6698,16327,5,0
26641,6698,16415,1,0
26642,6698,22098,7,0
26643,6699,5262,10,0.05
26644,6699,6617,5,0.05
26645,6699,6623,2,0.05
26646,6699,7235,8,0.05
26647,6699,7524,10,0.05
26648,6699,11975,7,0.05
26649,6699,20750,9,0.05
26650,6700,2913,4,0
26651,6700,8875,9,0
26652,6700,11882,2,0
26653,6700,13416,6,0
26654,6700,20120,6,0
26655,6700,22832,2,0
26656,6701,599,10,0
26657,6701,15877,7,0
26658,6701,17181,1,0
26659,6701,21969,3,0
26660,6701,24089,9,0
26661,6702,1426,10,0
26662,6702,7867,10,0
26663,6702,21038,3,0
26664,6702,22849,1,0
26665,6703,1545,8,0.05
26666,6703,8794,3,0.05
26667,6703,14749,10,0.05
26668,6704,1639,4,0
26669,6705,207,2,0
26670,6705,5624,6,0
26671,6705,22607,7,0
26672,6706,1248,6,0
26673,6706,5383,4,0
26674,6706,14408,8,0
26675,6706,21551,7,0
26676,6707,803,6,0
26677,6707,23770,1,0
26678,6708,3037,2,0
26679,6708,14833,1,0
26680,6708,15927,2,0
26681,6708,23967,3,0
26682,6709,8998,4,0
26683,6709,10091,9,0
26684,6709,15674,9,0
26685,6709,17850,10,0
26686,6709,19245,4,0
26687,6710,2647,3,0
26688,6710,12015,7,0
26689,6710,13420,5,0
26690,6710,19871,10,0
26691,6710,20705,4,0
26692,6710,21024,6,0
26693,6711,4294,4,0
26694,6712,12076,3,0
26695,6712,12492,1,0
26696,6712,17470,10,0
26697,6712,17643,1,0
26698,6712,21256,10,0
26699,6713,7868,7,0
26700,6714,284,1,0
26701,6714,16299,10,0
26702,6714,17994,5,0
26703,6715,16772,2,0
26704,6715,22206,2,0
26705,6716,30,7,0
26706,6716,4327,9,0
26707,6716,4478,1,0
26708,6716,6948,9,0
26709,6716,16801,1,0
26710,6716,17183,9,0
26711,6716,18342,7,0
26712,6717,6226,5,0
26713,6717,6339,5,0
26714,6717,8763,4,0
26715,6717,8764,10,0
26716,6717,11780,5,0
26717,6717,22057,8,0
26718,6717,24183,3,0
26719,6718,23774,7,0
26720,6719,19252,8,0
26721,6720,513,1,0
26722,6720,16711,8,0
26723,6720,16847,6,0
26724,6720,21139,2,0
26725,6721,8840,9,0
26726,6721,13838,10,0
26727,6721,14604,6,0
26728,6721,15678,7,0
26729,6721,19603,8,0
26730,6721,20283,4,0
26731,6722,19253,4,0
26732,6722,22796,1,0
26733,6722,22810,10,0
26734,6723,371,5,0
26735,6723,6106,3,0
26736,6723,6799,4,0
26737,6723,11800,10,0
26738,6724,6168,4,0
26739,6725,5748,8,0
26740,6725,6088,8,0
26741,6725,16622,1,0
26742,6725,21903,10,0
26743,6725,22288,9,0
26744,6726,23146,4,0
26745,6727,1484,9,0
26746,6727,3407,9,0
26747,6727,13533,1,0
26748,6728,5239,10,0
26749,6728,15958,5,0
26750,6729,5783,9,0.05
26751,6729,6191,8,0.05
26752,6729,18926,6,0.05
26753,6730,8418,10,0
26754,6731,10562,3,0
26755,6732,23648,6,0
26756,6733,1118,9,0
26757,6733,3332,8,0
26758,6733,17769,8,0
26759,6734,8155,9,0
26760,6734,17367,9,0
26761,6734,20117,3,0
26762,6735,5613,5,0
26763,6736,6234,7,0
26764,6736,6911,5,0
26765,6736,9710,8,0
26766,6736,14007,1,0
26767,6737,9112,5,0
26768,6737,12392,2,0
26769,6737,15223,8,0
26770,6737,17601,1,0
26771,6737,19531,8,0
26772,6737,21874,4,0
26773,6738,3710,2,0
26774,6738,8665,10,0
26775,6739,873,2,0
26776,6739,4910,4,0
26777,6739,7253,1,0
26778,6739,15077,9,0
26779,6739,17937,4,0
26780,6739,21467,4,0
26781,6740,19057,5,0.05
26782,6740,20336,5,0.05
26783,6741,18592,1,0.05
26784,6742,4304,10,0
26785,6742,5835,2,0
26786,6742,12950,10,0
26787,6742,14182,3,0
26788,6743,19380,4,0
26789,6744,3185,8,0
26790,6744,7020,10,0
26791,6744,22404,8,0
26792,6745,1040,9,0
26793,6745,17900,10,0
26794,6746,23617,3,0
26795,6747,3930,1,0
26796,6747,4245,7,0
26797,6747,14864,1,0
26798,6747,17295,6,0
26799,6747,17794,2,0
26800,6748,2973,1,0
26801,6749,4138,9,0
26802,6749,13386,9,0
26803,6749,21777,9,0
26804,6749,22707,6,0
26805,6749,24205,4,0
26806,6750,1687,1,0
26807,6751,4798,1,0
26808,6751,7988,1,0
26809,6751,8611,9,0
26810,6751,20931,4,0
26811,6752,1240,6,0
26812,6752,3599,2,0
26813,6752,11632,2,0
26814,6752,22096,6,0
26815,6753,4366,5,0
26816,6753,9218,3,0
26817,6753,9704,2,0
26818,6753,10664,9,0
26819,6753,13747,9,0
26820,6753,16839,3,0
26821,6754,774,7,0
26822,6754,19894,3,0
26823,6755,1751,4,0
26824,6755,3899,8,0
26825,6755,8370,9,0
26826,6755,8602,2,0
26827,6755,21948,2,0
26828,6755,22704,6,0
26829,6756,686,7,0
26830,6756,5135,9,0
26831,6756,7225,8,0
26832,6756,18176,10,0
26833,6757,679,10,0
26834,6757,4852,10,0
26835,6757,5609,7,0
26836,6757,6019,6,0
26837,6757,22750,8,0
26838,6758,2633,8,0
26839,6758,11556,7,0
26840,6758,12105,10,0
26841,6758,12246,1,0
26842,6758,21957,5,0
26843,6759,1064,10,0
26844,6759,11293,3,0
26845,6759,16514,5,0
26846,6759,17072,10,0
26847,6760,683,6,0.05
26848,6760,867,4,0.05
26849,6760,8878,10,0.05
26850,6761,19887,4,0
26851,6762,7609,10,0
26852,6762,12681,4,0
26853,6763,8356,8,0
26854,6763,21276,4,0
26855,6764,855,1,0
26856,6764,2770,3,0
26857,6764,7478,9,0
26858,6764,16249,4,0
26859,6764,18056,5,0
26860,6765,6114,2,0
26861,6765,12841,3,0
26862,6766,2169,10,0
26863,6766,5385,10,0
26864,6766,11290,1,0
26865,6766,11400,3,0
26866,6766,13081,4,0
26867,6766,18090,7,0
26868,6766,19941,7,0
26869,6767,8467,2,0
26870,6767,11401,7,0
26871,6767,16493,9,0
26872,6767,20827,10,0
26873,6767,20883,9,0
26874,6768,2121,6,0
26875,6768,8566,10,0
26876,6768,16269,6,0
26877,6768,19749,6,0
26878,6768,21312,5,0
26879,6769,1098,4,0
26880,6769,3592,7,0
26881,6769,5346,3,0
26882,6769,5429,6,0
26883,6769,7499,10,0
26884,6769,15406,6,0
26885,6769,15885,3,0
26886,6770,4316,4,0.05
26887,6770,6118,1,0.05
26888,6770,11258,7,0.05
26889,6770,17981,1,0.05
26890,6770,20477,3,0.05
26891,6771,15492,6,0
26892,6771,18829,9,0
26893,6772,9963,9,0
26894,6773,774,3,0
26895,6773,6995,3,0
26896,6773,12047,6,0
26897,6773,20046,6,0
26898,6773,20273,8,0
26899,6773,20749,1,0
26900,6773,23005,8,0
26901,6774,2675,2,0
26902,6774,2713,1,0
26903,6774,5483,6,0
26904,6774,9991,4,0
26905,6774,16483,7,0
26906,6774,24224,4,0
26907,6775,11075,8,0
26908,6775,11400,6,0
26909,6776,6859,6,0
26910,6776,19717,2,0
26911,6776,21547,3,0
26912,6777,434,8,0
26913,6777,24220,5,0
26914,6778,10205,4,0
26915,6778,14911,7,0
26916,6779,1215,4,0.05
26917,6779,4142,7,0.05
26918,6779,6338,7,0.05
26919,6779,8117,1,0.05
26920,6779,11323,2,0.05
26921,6779,22761,8,0.05
26922,6779,23171,8,0.05
26923,6780,1653,2,0
26924,6780,4477,3,0
26925,6780,15943,7,0
26926,6780,16772,6,0
26927,6780,17894,4,0
26928,6780,22246,7,0
26929,6780,23223,3,0
26930,6781,12802,5,0
26931,6781,14395,1,0
26932,6781,21372,7,0
26933,6782,893,8,0
26934,6782,2150,1,0
26935,6782,10566,9,0
26936,6782,13812,6,0
26937,6782,19561,1,0
26938,6783,8838,6,0
26939,6783,11213,6,0
26940,6783,11887,9,0
26941,6784,4255,9,0
26942,6784,7002,8,0
26943,6784,14350,5,0
26944,6784,15924,8,0
26945,6784,20200,2,0
26946,6785,3941,9,0
26947,6785,9220,8,0
26948,6785,20549,3,0
26949,6785,23855,7,0
26950,6785,24220,1,0
26951,6786,8851,2,0
26952,6786,13192,8,0
26953,6787,2662,5,0
26954,6787,10803,8,0
26955,6787,15658,1,0
26956,6787,18074,5,0
26957,6787,19153,3,0
26958,6787,20663,9,0
26959,6787,22227,4,0
26960,6788,16995,9,0
26961,6788,23688,1,0
26962,6789,3272,9,0.05
26963,6789,5471,2,0.05
26964,6789,9996,9,0.05
26965,6789,13078,10,0.05
26966,6789,17290,3,0.05
26967,6789,19697,6,0.05
26968,6789,20628,10,0.05
26969,6790,2843,4,0
26970,6790,3606,3,0
26971,6790,4815,10,0
26972,6790,5729,7,0
26973,6790,12160,10,0
26974,6790,23531,7,0
26975,6791,1038,9,0
26976,6791,16772,4,0
26977,6791,18656,8,0
26978,6792,1284,2,0
26979,6792,2782,10,0
26980,6792,6168,10,0
26981,6792,6863,3,0
26982,6792,9280,8,0
26983,6792,12393,9,0
26984,6793,13726,5,0
26985,6793,14437,1,0
26986,6793,15277,9,0
26987,6793,16108,1,0
26988,6793,17192,10,0
26989,6793,17951,7,0
26990,6793,23829,4,0
26991,6794,4816,2,0
26992,6794,14479,3,0
26993,6794,15784,1,0
26994,6795,29,7,0
26995,6795,3829,2,0
26996,6795,9813,6,0
26997,6795,13823,9,0
26998,6795,15321,5,0
26999,6795,22232,9,0
27000,6796,1996,7,0
27001,6796,2787,10,0
27002,6796,6447,2,0
27003,6796,11270,5,0
27004,6796,17601,9,0
27005,6796,23691,5,0
27006,6796,23916,1,0
27007,6797,12694,1,0
27008,6798,6454,10,0
27009,6798,14978,2,0
27010,6798,21912,10,0
27011,6799,16291,6,0
27012,6800,3841,6,0
27013,6800,5565,9,0
27014,6800,16788,4,0
27015,6800,18365,4,0
27016,6800,20150,2,0
27017,6801,7731,8,0
27018,6802,2414,1,0
27019,6802,7457,4,0
27020,6802,10628,4,0
27021,6802,10918,2,0
27022,6802,11294,2,0
27023,6802,22982,4,0
27024,6802,23759,8,0
27025,6803,12376,5,0
27026,6804,9878,3,0
27027,6804,14726,7,0
27028,6804,17052,8,0
27029,6804,19720,2,0
27030,6805,15714,10,0
27031,6805,16496,9,0
27032,6806,6037,8,0
27033,6807,2509,1,0
27034,6807,6334,9,0
27035,6807,14745,4,0
27036,6807,16457,6,0
27037,6807,18700,5,0
27038,6808,1424,9,0
27039,6808,4993,7,0
27040,6808,5195,2,0
27041,6808,6707,4,0
27042,6808,13983,2,0
27043,6809,5687,3,0
27044,6809,21534,9,0
27045,6810,5875,10,0
27046,6810,7254,9,0
27047,6810,9429,4,0
27048,6810,11896,4,0
27049,6810,17930,4,0
27050,6811,19094,6,0
27051,6812,4381,5,0
27052,6812,11177,2,0
27053,6813,2759,6,0
27054,6813,12706,8,0
27055,6813,17064,3,0
27056,6813,17801,2,0
27057,6813,18672,3,0
27058,6813,20641,5,0
27059,6813,23942,2,0
27060,6814,773,3,0.05
27061,6814,2630,5,0.05
27062,6814,5899,10,0.05
27063,6814,16257,8,0.05
27064,6814,22223,7,0.05
27065,6814,22849,4,0.05
27066,6815,4873,3,0
27067,6815,17700,9,0
27068,6815,20515,3,0
27069,6815,23573,10,0
27070,6815,23653,5,0
27071,6815,24051,3,0
27072,6816,3473,4,0
27073,6816,6224,3,0
27074,6817,1715,8,0
27075,6817,9262,10,0
27076,6817,11087,2,0
27077,6817,19440,8,0
27078,6817,20855,10,0
27079,6817,21396,10,0
27080,6818,14494,2,0
27081,6818,16055,7,0
27082,6819,3691,8,0
27083,6819,4050,10,0
27084,6819,5490,1,0
27085,6819,8254,1,0
27086,6819,10517,9,0
27087,6819,12951,8,0
27088,6820,3216,5,0
27089,6820,18456,1,0
27090,6821,4935,6,0
27091,6821,18060,1,0
27092,6821,21863,3,0
27093,6821,21873,6,0
27094,6822,10000,10,0
27095,6822,12959,10,0
27096,6822,16516,2,0
27097,6823,1394,10,0
27098,6823,5195,3,0
27099,6823,12301,6,0
27100,6823,22669,10,0
27101,6823,23484,10,0
27102,6824,2198,1,0
27103,6824,7953,9,0
27104,6824,11758,4,0
27105,6824,12188,1,0
27106,6824,12748,6,0
27107,6824,14631,3,0
27108,6824,17294,10,0
27109,6825,17110,2,0
27110,6826,5820,3,0
27111,6826,16445,1,0
27112,6826,22817,5,0
27113,6827,5165,2,0
27114,6827,5814,5,0
27115,6827,14074,7,0
27116,6828,7307,9,0
27117,6828,12467,2,0
27118,6829,113,7,0
27119,6829,1782,4,0
